日期,基金代码,基金名称,基金份额(亿份),ETF收盘价
20251014,510300,沪深300ETF华泰柏瑞,897.007877,4.6396
20251014,510310,沪深300ETF易方达,669.54344,4.4684
20251014,510500,中证500ETF南方,183.121686,7.2908
20251015,510050,上证50ETF华夏,577.7256679999999,3.1394
20251015,510300,沪深300ETF华泰柏瑞,899.743877,4.7092
20251015,510310,沪深300ETF易方达,669.96644,4.5352
20251015,510500,中证500ETF南方,183.973686,7.3927
20251016,510050,上证50ETF华夏,578.6436679999999,3.1581
20251016,510300,沪深300ETF华泰柏瑞,897.052877,4.7228
20251016,510310,沪深300ETF易方达,670.09244,4.5484
20251016,510500,中证500ETF南方,182.493686,7.3283
20251017,510050,上证50ETF华夏,576.375668,3.1047
20251017,510300,沪深300ETF华泰柏瑞,897.475877,4.6173
20251017,510310,沪深300ETF易方达,670.72244,4.447
20251017,510500,中证500ETF南方,183.221686,7.1116
20251020,510050,上证50ETF华夏,581.199668,3.1121
20251020,510300,沪深300ETF华泰柏瑞,899.5458769999999,4.6422
20251020,510310,沪深300ETF易方达,671.08244,4.4703
20251020,510500,中证500ETF南方,184.469686,7.1657
20251022,510050,上证50ETF华夏,577.833668,3.149
20251022,510300,沪深300ETF华泰柏瑞,896.3148769999999,4.6981
20251022,510310,沪深300ETF易方达,669.79544,4.524
20251022,510500,中证500ETF南方,183.825686,7.228
20251023,510050,上证50ETF华夏,578.049668,3.1664
20251023,510300,沪深300ETF华泰柏瑞,894.406877,4.712
20251023,510310,沪深300ETF易方达,669.20144,4.5376
20251023,510500,中证500ETF南方,183.037686,7.2415
20251028,510050,上证50ETF华夏,585.231668,3.1973
20251028,510300,沪深300ETF华泰柏瑞,894.6408769999999,4.8043
20251028,510310,沪深300ETF易方达,668.57144,4.6264
20251028,510500,中证500ETF南方,182.585686,7.4461
20251029,510050,上证50ETF华夏,585.420668,3.2104
20251029,510300,沪深300ETF华泰柏瑞,895.873877,4.8614
20251029,510310,沪深300ETF易方达,668.84144,4.6816
20251029,510500,中证500ETF南方,183.317686,7.5881
20251031,510050,上证50ETF华夏,586.212668,3.1567
20251031,510300,沪深300ETF华泰柏瑞,905.071877,4.7519
20251031,510310,沪深300ETF易方达,669.7144400000001,4.5761
20251031,510500,中证500ETF南方,183.993686,7.4386
20251103,510050,上证50ETF华夏,582.414668,3.1615
20251103,510300,沪深300ETF华泰柏瑞,903.685877,4.7649
20251103,510310,沪深300ETF易方达,669.40844,4.5889
20251103,510500,中证500ETF南方,183.285686,7.4397
20251104,510050,上证50ETF华夏,576.474668,3.1577
20251104,510300,沪深300ETF华泰柏瑞,897.070877,4.7292
20251104,510310,沪深300ETF易方达,667.3204400000001,4.5548
20251104,510500,中证500ETF南方,181.409686,7.3133
20251105,510050,上证50ETF华夏,577.3026679999999,3.1528
20251105,510300,沪深300ETF华泰柏瑞,895.5588769999999,4.7382
20251105,510310,沪深300ETF易方达,666.8344400000001,4.5634
20251105,510500,中证500ETF南方,181.405686,7.3338
20251106,510050,上证50ETF华夏,574.2066679999999,3.1911
20251106,510300,沪深300ETF华泰柏瑞,893.6598769999999,4.8061
20251106,510310,沪深300ETF易方达,666.80744,4.6286
20251106,510500,中证500ETF南方,181.581686,7.4526
20251107,510050,上证50ETF华夏,573.900668,3.1849
20251107,510300,沪深300ETF华泰柏瑞,892.012877,4.7912
20251107,510310,沪深300ETF易方达,666.65444,4.6145
20251107,510500,中证500ETF南方,181.301686,7.4348
20251110,510050,上证50ETF华夏,573.810668,3.202
20251110,510300,沪深300ETF华泰柏瑞,892.0218769999999,4.8082
20251110,510310,沪深300ETF易方达,666.5374400000001,4.6309
20251110,510500,中证500ETF南方,181.209686,7.4501
20251112,510050,上证50ETF华夏,570.318668,3.1921
20251112,510300,沪深300ETF华泰柏瑞,892.219877,4.7583
20251112,510310,沪深300ETF易方达,665.68244,4.5828
20251112,510500,中证500ETF南方,181.353686,7.3489
20251113,510050,上证50ETF华夏,571.317668,3.2226
20251113,510300,沪深300ETF华泰柏瑞,891.373877,4.8156
20251113,510310,沪深300ETF易方达,664.83644,4.6382
20251113,510500,中证500ETF南方,181.729686,7.4623
20251118,510050,上证50ETF华夏,573.486668,3.1484
20251118,510300,沪深300ETF华泰柏瑞,897.259877,4.6795
20251118,510310,沪深300ETF易方达,664.53044,4.507
20251118,510500,中证500ETF南方,182.781686,7.2558
20251119,510050,上证50ETF华夏,569.751668,3.1667
20251119,510300,沪深300ETF华泰柏瑞,894.6948769999999,4.7
20251119,510310,沪深300ETF易方达,664.26044,4.5269
20251119,510500,中证500ETF南方,184.245686,7.2286
20251121,510050,上证50ETF华夏,571.974668,3.0994
20251121,510300,沪深300ETF华泰柏瑞,902.254877,4.5631
20251121,510310,沪深300ETF易方达,663.6574400000001,4.3715
20251121,510500,中证500ETF南方,190.041686,6.9199
20251124,510050,上证50ETF华夏,576.915668,3.0941
20251124,510300,沪深300ETF华泰柏瑞,910.291877,4.5576
20251124,510310,沪深300ETF易方达,664.80044,4.3662
20251124,510500,中证500ETF南方,191.329686,6.972
20251125,510050,上证50ETF华夏,576.168668,3.1123
20251125,510300,沪深300ETF华泰柏瑞,908.104877,4.6009
20251125,510310,沪深300ETF易方达,664.40444,4.4079
20251125,510500,中证500ETF南方,187.117686,7.0586
20251126,510050,上证50ETF华夏,576.051668,3.1162
20251126,510300,沪深300ETF华泰柏瑞,902.695877,4.6288
20251126,510310,沪深300ETF易方达,663.64844,4.4346
20251126,510500,中证500ETF南方,184.425686,7.0693
20251127,510050,上证50ETF华夏,578.166668,3.1166
20251127,510300,沪深300ETF华泰柏瑞,901.822877,4.6266
20251127,510310,沪深300ETF易方达,663.36044,4.4325
20251127,510500,中证500ETF南方,183.641686,7.0556
20251128,510050,上证50ETF华夏,579.507668,3.1139
20251128,510300,沪深300ETF华泰柏瑞,901.228877,4.6382
20251128,510310,沪深300ETF易方达,663.5224400000001,4.4437
20251128,510500,中证500ETF南方,184.053686,7.1363
20251201,510050,上证50ETF华夏,574.584668,3.1389
20251201,510300,沪深300ETF华泰柏瑞,898.195877,4.689
20251201,510310,沪深300ETF易方达,663.12644,4.4926
20251201,510500,中证500ETF南方,184.413686,7.2073
20251203,510050,上证50ETF华夏,572.2446679999999,3.1068
20251203,510300,沪深300ETF华泰柏瑞,898.177877,4.6425
20251203,510310,沪深300ETF易方达,662.9014400000001,4.448
20251203,510500,中证500ETF南方,183.381686,7.1007
20251204,510050,上证50ETF华夏,573.6486679999999,3.1186
20251204,510300,沪深300ETF华泰柏瑞,899.0688769999999,4.6584
20251204,510310,沪深300ETF易方达,663.21644,4.4632
20251204,510500,中证500ETF南方,183.689686,7.1199
20251209,510050,上证50ETF华夏,574.2066679999999,3.1438
20251209,510300,沪深300ETF华泰柏瑞,899.077877,4.7122
20251209,510310,沪深300ETF易方达,663.3154400000001,4.5143
20251209,510500,中证500ETF南方,184.717686,7.229
20251210,510050,上证50ETF华夏,571.4706679999999,3.1316
20251210,510300,沪深300ETF华泰柏瑞,897.0168769999999,4.7057
20251210,510310,沪深300ETF易方达,662.80244,4.5074
20251210,510500,中证500ETF南方,182.717686,7.2627
20251212,510050,上证50ETF华夏,576.2496679999999,3.1389
20251212,510300,沪深300ETF华泰柏瑞,900.085877,4.6959
20251212,510310,沪深300ETF易方达,663.62144,4.4978
20251212,510500,中证500ETF南方,185.409686,7.2894
20251215,510050,上证50ETF华夏,575.025668,3.1335
20251215,510300,沪深300ETF华泰柏瑞,897.7998769999999,4.6685
20251215,510310,沪深300ETF易方达,663.42344,4.4709
20251215,510500,中证500ETF南方,185.337686,7.2292
20251216,510050,上证50ETF华夏,571.6776679999999,3.0993
20251216,510300,沪深300ETF华泰柏瑞,897.2238769999999,4.6127
20251216,510310,沪深300ETF易方达,663.5134400000001,4.4175
20251216,510500,中证500ETF南方,185.237686,7.1133
20251217,510050,上证50ETF华夏,571.623668,3.0582
20251217,510300,沪深300ETF华泰柏瑞,901.606877,4.6977
20251217,510310,沪深300ETF易方达,664.26044,4.4991
20251217,510500,中证500ETF南方,186.181686,7.2531
20251218,510050,上证50ETF华夏,571.101668,3.0651
20251218,510300,沪深300ETF华泰柏瑞,902.488877,4.6711
20251218,510310,沪深300ETF易方达,664.26944,4.4736
20251218,510500,中证500ETF南方,186.221686,7.2167
20251219,510050,上证50ETF华夏,574.854668,3.0761
20251219,510300,沪深300ETF华泰柏瑞,900.346877,4.6896
20251219,510310,沪深300ETF易方达,663.98144,4.4914
20251219,510500,中证500ETF南方,187.337686,7.2871
20251222,510050,上证50ETF华夏,575.088668,3.0924
20251222,510300,沪深300ETF华泰柏瑞,895.423877,4.7338
20251222,510310,沪深300ETF易方达,662.07344,4.534
20251222,510500,中证500ETF南方,186.509686,7.3744
20251224,510050,上证50ETF华夏,572.712668,3.0974
20251224,510300,沪深300ETF华泰柏瑞,891.4098769999999,4.757
20251224,510310,沪深300ETF易方达,661.30844,4.5565
20251224,510500,中证500ETF南方,187.561686,7.4738
20251225,510050,上证50ETF华夏,572.190668,3.1067
20251225,510300,沪深300ETF华泰柏瑞,891.517877,4.7666
20251225,510310,沪深300ETF易方达,661.16444,4.5657
20251225,510500,中证500ETF南方,188.633686,7.5344
20251230,510050,上证50ETF华夏,572.5146679999999,3.1104
20251230,510300,沪深300ETF华泰柏瑞,890.2848769999999,4.7755
20251230,510310,沪深300ETF易方达,660.02144,4.5744
20251230,510500,中证500ETF南方,190.997686,7.584
20251231,510050,上证50ETF华夏,566.646668,3.1046
20251231,510300,沪深300ETF华泰柏瑞,888.2958769999999,4.7536
20251231,510310,沪深300ETF易方达,658.5364400000001,4.5533
20251231,510500,中证500ETF南方,190.645686,7.5895
20260105,510050,上证50ETF华夏,565.890668,3.1751
20260105,510300,沪深300ETF华泰柏瑞,890.581877,4.8437
20260105,510310,沪深300ETF易方达,659.69744,4.6398
20260105,510500,中证500ETF南方,194.317686,7.7794
20260106,510050,上证50ETF华夏,566.8356679999999,3.2354
20260106,510300,沪深300ETF华泰柏瑞,893.4438769999999,4.9185
20260106,510310,沪深300ETF易方达,659.83244,4.7115
20260106,510500,中证500ETF南方,195.593686,7.9458
20260107,510050,上证50ETF华夏,564.0906679999999,3.2214
20260107,510300,沪深300ETF华泰柏瑞,890.293877,4.904
20260107,510310,沪深300ETF易方达,659.26544,4.6977
20260107,510500,中证500ETF南方,194.917686,8.0072
20260108,510050,上证50ETF华夏,564.045668,3.1977
20260108,510300,沪深300ETF华泰柏瑞,891.427877,4.864
20260108,510310,沪深300ETF易方达,659.21144,4.6594
20260108,510500,中证500ETF南方,193.585686,8.0268
20260109,510050,上证50ETF华夏,564.9906679999999,3.2103
20260109,510300,沪深300ETF华泰柏瑞,895.090877,4.8861
20260109,510310,沪深300ETF易方达,659.34644,4.6807
20260109,510500,中证500ETF南方,195.217686,8.1927
20260112,510050,上证50ETF华夏,563.370668,3.2204
20260112,510300,沪深300ETF华泰柏瑞,891.5448769999999,4.9182
20260112,510310,沪深300ETF易方达,658.13144,4.7116
20260112,510500,中证500ETF南方,195.529686,8.3896
20260113,510050,上证50ETF华夏,558.8796679999999,3.2094
20260113,510300,沪深300ETF华泰柏瑞,888.196877,4.8887
20260113,510310,沪深300ETF易方达,657.10544,4.6832
20260113,510500,中证500ETF南方,195.393686,8.2817
20260114,510050,上证50ETF华夏,558.330668,3.1881
20260114,510300,沪深300ETF华泰柏瑞,882.427877,4.8699
20260114,510310,沪深300ETF易方达,655.05344,4.6653
20260114,510500,中证500ETF南方,195.629686,8.3667
20260115,510050,上证50ETF华夏,529.863668,3.1813
20260115,510300,沪深300ETF华泰柏瑞,841.009877,4.8796
20260115,510310,沪深300ETF易方达,641.13944,4.6747
20260115,510500,中证500ETF南方,187.293686,8.3629
20260116,510050,上证50ETF华夏,504.924668,3.1589
20260116,510300,沪深300ETF华泰柏瑞,797.6028769999999,4.8623
20260116,510310,沪深300ETF易方达,624.1474400000001,4.658
20260116,510500,中证500ETF南方,176.205686,8.3104
20260119,510050,上证50ETF华夏,489.489668,3.1549
20260119,510300,沪深300ETF华泰柏瑞,778.6308769999999,4.7418
20260119,510310,沪深300ETF易方达,612.1864400000001,4.6604
20260119,510500,中证500ETF南方,172.461686,8.3677
20260120,510050,上证50ETF华夏,471.084668,3.1495
20260120,510300,沪深300ETF华泰柏瑞,755.3388769999999,4.7257
20260120,510310,沪深300ETF易方达,597.18344,4.5701
20260120,510500,中证500ETF南方,161.429686,8.3254
20260121,510050,上证50ETF华夏,428.640668,3.1461
20260121,510300,沪深300ETF华泰柏瑞,719.7798769999999,4.7302
20260121,510310,沪深300ETF易方达,566.9884400000001,4.5744
20260121,510500,中证500ETF南方,161.881686,8.4204
20260122,510050,上证50ETF华夏,411.846668,3.1314
20260122,510300,沪深300ETF华泰柏瑞,685.345877,4.7306
20260122,510310,沪深300ETF易方达,533.55344,4.5748
20260122,510500,中证500ETF南方,161.585686,8.4668
20260123,510050,上证50ETF华夏,388.491668,3.1101
20260123,510300,沪深300ETF华泰柏瑞,644.152877,4.7109
20260123,510310,沪深300ETF易方达,488.59844,4.5554
20260123,510500,中证500ETF南方,163.553686,8.6712
20260126,510050,上证50ETF华夏,348.04566800000003,3.1281
20260126,510300,沪深300ETF华泰柏瑞,605.173877,4.7151
20260126,510310,沪深300ETF易方达,438.49544,4.5595
20260126,510500,中证500ETF南方,151.905686,8.5869
20260127,510050,上证50ETF华夏,331.575668,3.131
20260127,510300,沪深300ETF华泰柏瑞,575.329877,4.7136
20260127,510310,沪深300ETF易方达,412.32344,4.5583
20260127,510500,中证500ETF南方,150.58168600000002,8.6299
20260128,510050,上证50ETF华夏,282.579668,3.1391
20260128,510300,沪深300ETF华泰柏瑞,515.047877,4.7256
20260128,510310,沪深300ETF易方达,349.65644,4.5701
20260128,510500,中证500ETF南方,140.317686,8.683
20260129,510050,上证50ETF华夏,259.269668,3.1906
20260129,510300,沪深300ETF华泰柏瑞,492.601877,4.7616
20260129,510310,沪深300ETF易方达,330.00944,4.6046
20260129,510500,中证500ETF南方,133.60568600000002,8.5989
20260130,510050,上证50ETF华夏,255.56166800000003,3.144
20260130,510300,沪深300ETF华泰柏瑞,486.877877,4.7141
20260130,510310,沪深300ETF易方达,324.75344,4.5588
20260130,510500,中证500ETF南方,126.065686,8.4511
20260202,510050,上证50ETF华夏,251.772668,3.0786
20260202,510300,沪深300ETF华泰柏瑞,475.069877,4.6133
20260202,510310,沪深300ETF易方达,323.68244,4.4613
20260202,510500,中证500ETF南方,111.605686,8.1135
20260203,510050,上证50ETF华夏,252.177668,3.1103
20260203,510300,沪深300ETF华泰柏瑞,475.43887699999993,4.6674
20260203,510310,沪深300ETF易方达,325.25744,4.5139
20260203,510500,中证500ETF南方,115.909686,8.3643
20260204,510050,上证50ETF华夏,249.93666800000003,3.1459
20260204,510300,沪深300ETF华泰柏瑞,469.876877,4.7058
20260204,510310,沪深300ETF易方达,324.46544,4.5511
20260204,510500,中证500ETF南方,113.913686,8.3764
20260205,510050,上证50ETF华夏,251.286668,3.1356
20260205,510300,沪深300ETF华泰柏瑞,472.279877,4.6781
20260205,510310,沪深300ETF易方达,325.14044,4.5242
20260205,510500,中证500ETF南方,110.081686,8.2217
20260206,510050,上证50ETF华夏,250.224668,3.1172
20260206,510300,沪深300ETF华泰柏瑞,474.610877,4.6534
20260206,510310,沪深300ETF易方达,325.68944,4.5002
20260206,510500,中证500ETF南方,112.825686,8.2225
20260209,510050,上证50ETF华夏,247.596668,3.1628
20260209,510300,沪深300ETF华泰柏瑞,474.583877,4.7291
20260209,510310,沪深300ETF易方达,325.69844,4.5738
20260209,510500,中证500ETF南方,115.653686,8.3885
20260210,510050,上证50ETF华夏,245.13966800000003,3.1685
20260210,510300,沪深300ETF华泰柏瑞,471.28987699999993,4.7344
20260210,510310,沪深300ETF易方达,324.69044,4.579
20260210,510500,中证500ETF南方,113.949686,8.3838
20260211,510050,上证50ETF华夏,243.636668,3.1697
20260211,510300,沪深300ETF华泰柏瑞,470.254877,4.724
20260211,510310,沪深300ETF易方达,324.10544,4.5691
20260211,510500,中证500ETF南方,114.39368600000002,8.4046
20260212,510050,上证50ETF华夏,243.870668,3.1615
20260212,510300,沪深300ETF华泰柏瑞,469.408877,4.7304
20260212,510310,沪深300ETF易方达,323.73644,4.5754
20260212,510500,中证500ETF南方,115.717686,8.504
20260213,510050,上证50ETF华夏,238.956668,3.1145
20260213,510300,沪深300ETF华泰柏瑞,461.236877,4.6708
20260213,510310,沪深300ETF易方达,322.01744,4.5182
20260213,510500,中证500ETF南方,108.989686,8.3782
20260224,510050,上证50ETF华夏,238.065668,3.1215
20260224,510300,沪深300ETF华泰柏瑞,459.076877,4.7177
20260224,510310,沪深300ETF易方达,321.80144,4.5642
20260224,510500,中证500ETF南方,109.105686,8.4712
20260225,510050,上证50ETF华夏,239.064668,3.1357
20260225,510300,沪深300ETF华泰柏瑞,459.796877,4.7463
20260225,510310,沪深300ETF易方达,321.81044,4.5918
20260225,510500,中证500ETF南方,110.76568600000002,8.6072
20260226,510050,上证50ETF华夏,237.336668,3.1149
20260226,510300,沪深300ETF华泰柏瑞,455.96287699999993,4.737
20260226,510310,沪深300ETF易方达,319.95644,4.5832
20260226,510500,中证500ETF南方,104.269686,8.637
20260227,510050,上证50ETF华夏,236.904668,3.1196
20260227,510300,沪深300ETF华泰柏瑞,456.124877,4.7211
20260227,510310,沪深300ETF易方达,319.69544,4.5676
20260227,510500,中证500ETF南方,103.033686,8.7381
20260302,510050,上证50ETF华夏,229.515668,3.1265
20260302,510300,沪深300ETF华泰柏瑞,447.655877,4.7387
20260302,510310,沪深300ETF易方达,318.01244,4.5851
20260302,510500,中证500ETF南方,98.369686,8.7364
20260303,510050,上证50ETF华夏,226.671668,3.0932
20260303,510300,沪深300ETF华泰柏瑞,445.738877,4.6659
20260303,510310,沪深300ETF易方达,316.69844,4.5145
20260303,510500,中证500ETF南方,96.257686,8.3541
20260304,510050,上证50ETF华夏,228.696668,3.0519
20260304,510300,沪深300ETF华泰柏瑞,449.608877,4.6124
20260304,510310,沪深300ETF易方达,317.52644,4.4628
20260304,510500,中证500ETF南方,97.521686,8.3178
20260305,510050,上证50ETF华夏,225.690668,3.0663
20260305,510300,沪深300ETF华泰柏瑞,446.125877,4.6572
20260305,510310,沪深300ETF易方达,317.69744,4.5062
20260305,510500,中证500ETF南方,93.785686,8.3759
20260306,510050,上证50ETF华夏,229.767668,3.0708
20260306,510300,沪深300ETF华泰柏瑞,446.062877,4.6704
20260306,510310,沪深300ETF易方达,317.85944,4.5187
20260306,510500,中证500ETF南方,94.101686,8.4286
20260309,510050,上证50ETF华夏,227.742668,3.0404
20260309,510300,沪深300ETF华泰柏瑞,446.215877,4.6253
20260309,510310,沪深300ETF易方达,317.85944,4.4751
20260309,510500,中证500ETF南方,94.125686,8.3477
20260310,510050,上证50ETF华夏,230.280668,3.0596
20260310,510300,沪深300ETF华泰柏瑞,445.225877,4.6847
20260310,510310,沪深300ETF易方达,317.29244,4.5327
20260310,510500,中证500ETF南方,95.429686,8.4812
20260311,510050,上证50ETF华夏,229.218668,3.0631
20260311,510300,沪深300ETF华泰柏瑞,440.941877,4.7142
20260311,510310,沪深300ETF易方达,316.54544,4.5615
20260311,510500,中证500ETF南方,93.117686,8.4742
20260312,510050,上证50ETF华夏,226.113668,3.0488
20260312,510300,沪深300ETF华泰柏瑞,440.077877,4.697
20260312,510310,沪深300ETF易方达,316.08644,4.545
20260312,510500,中证500ETF南方,90.997686,8.4278
20260313,510050,上证50ETF华夏,228.31866800000003,3.0339
20260313,510300,沪深300ETF华泰柏瑞,439.852877,4.6789
20260313,510310,沪深300ETF易方达,316.19444,4.5272
20260313,510500,中证500ETF南方,91.173686,8.3079
20260316,510050,上证50ETF华夏,231.91866800000005,3.0308
20260316,510300,沪深300ETF华泰柏瑞,440.977877,4.6813
20260316,510310,沪深300ETF易方达,316.51844,4.5297
20260316,510500,中证500ETF南方,92.041686,8.2524
20260317,510050,上证50ETF华夏,231.261668,3.0405
20260317,510300,沪深300ETF华泰柏瑞,443.326877,4.6475
20260317,510310,沪深300ETF易方达,316.29344,4.4967
20260317,510500,中证500ETF南方,92.413686,8.0825
20260318,510050,上证50ETF华夏,232.80066800000003,3.0378
20260318,510300,沪深300ETF华泰柏瑞,445.756877,4.6679
20260318,510310,沪深300ETF易方达,316.32944,4.5168
20260318,510500,中证500ETF南方,93.441686,8.1625
20260319,510050,上证50ETF华夏,232.836668,2.9913
20260319,510300,沪深300ETF华泰柏瑞,448.222877,4.5928
20260319,510310,沪深300ETF易方达,317.02244,4.444
20260319,510500,中证500ETF南方,93.153686,7.94
20260320,510050,上证50ETF华夏,238.515668,2.9587
20260320,510300,沪深300ETF华泰柏瑞,449.185877,4.5769
20260320,510310,沪深300ETF易方达,317.05844,4.4284
20260320,510500,中证500ETF南方,96.717686,7.825
20260323,510050,上证50ETF华夏,244.005668,2.8638
20260323,510300,沪深300ETF华泰柏瑞,457.492877,4.427
20260323,510310,沪深300ETF易方达,318.70544,4.2835
20260323,510500,中证500ETF南方,96.313686,7.4998
20260324,510050,上证50ETF华夏,242.511668,2.9036
20260324,510300,沪深300ETF华泰柏瑞,456.709877,4.4837
20260324,510310,沪深300ETF易方达,318.75044,4.3386
20260324,510500,中证500ETF南方,96.701686,7.658
20260325,510050,上证50ETF华夏,234.94266800000003,2.9327
20260325,510300,沪深300ETF华泰柏瑞,452.317877,4.5468
20260325,510310,沪深300ETF易方达,318.36344,4.3996
20260325,510500,中证500ETF南方,96.101686,7.8306
20260326,510050,上证50ETF华夏,235.104668,2.897
20260326,510300,沪深300ETF华泰柏瑞,451.516877,4.4869
20260326,510310,沪深300ETF易方达,317.99444,4.3414
20260326,510500,中证500ETF南方,94.765686,7.7039
20260327,510050,上证50ETF华夏,234.420668,2.9099
20260327,510300,沪深300ETF华泰柏瑞,451.606877,4.5121
20260327,510310,沪深300ETF易方达,318.39944,4.3658
20260327,510500,中证500ETF南方,96.129686,7.8013
20260330,510050,上证50ETF华夏,232.638668,2.9057
20260330,510300,沪深300ETF华泰柏瑞,449.131877,4.5012
20260330,510310,沪深300ETF易方达,317.97644,4.3554
20260330,510500,中证500ETF南方,93.833686,7.8175
20260331,510050,上证50ETF华夏,230.226668,2.8985
20260331,510300,沪深300ETF华泰柏瑞,448.285877,4.4595
20260331,510310,沪深300ETF易方达,316.99544,4.3153
20260331,510500,中证500ETF南方,94.365686,7.6805
20260401,510050,上证50ETF华夏,230.100668,2.9521
20260401,510300,沪深300ETF华泰柏瑞,448.123877,4.5355
20260401,510310,沪深300ETF易方达,316.73444,4.3889
20260401,510500,中证500ETF南方,96.069686,7.8152
20260402,510050,上证50ETF华夏,228.624668,2.9256
20260402,510300,沪深300ETF华泰柏瑞,447.187877,4.4877
20260402,510310,沪深300ETF易方达,316.33844,4.343
20260402,510500,中证500ETF南方,93.153686,7.6676
20260403,510050,上证50ETF华夏,229.75866800000003,2.9024
20260403,510300,沪深300ETF华泰柏瑞,448.690877,4.4499
20260403,510310,沪深300ETF易方达,316.37444,4.3062
20260403,510500,中证500ETF南方,94.441686,7.5987
20260407,510050,上证50ETF华夏,230.046668,2.9022
20260407,510300,沪深300ETF华泰柏瑞,450.526877,4.4498
20260407,510310,沪深300ETF易方达,316.40144,4.3061
20260407,510500,中证500ETF南方,96.381686,7.6351
20260408,510050,上证50ETF华夏,231.522668,2.9809
20260408,510300,沪深300ETF华泰柏瑞,451.651877,4.6054
20260408,510310,沪深300ETF易方达,316.58144,4.4564
20260408,510500,中证500ETF南方,105.757686,8.0148
20260409,510050,上证50ETF华夏,229.632668,2.958
20260409,510300,沪深300ETF华泰柏瑞,447.637877,4.5758
20260409,510310,沪深300ETF易方达,315.65444,4.4279
20260409,510500,中证500ETF南方,101.529686,7.9677
20260410,510050,上证50ETF华夏,227.91366800000003,2.9733
20260410,510300,沪深300ETF华泰柏瑞,440.7708769999999,4.6466
20260410,510310,沪深300ETF易方达,313.50344,4.4964
20260410,510500,中证500ETF南方,102.289686,8.0401
20260413,510050,上证50ETF华夏,227.031668,2.9728
20260413,510300,沪深300ETF华泰柏瑞,438.583877,4.656
20260413,510310,沪深300ETF易方达,312.85544,4.5057
20260413,510500,中证500ETF南方,99.661686,8.0379
20260414,510050,上证50ETF华夏,225.600668,2.9979
20260414,510300,沪深300ETF华泰柏瑞,438.061877,4.7111
20260414,510310,沪深300ETF易方达,313.19744,4.5592
20260414,510500,中证500ETF南方,97.925686,8.1595
20260415,510050,上证50ETF华夏,224.682668,3.0086
20260415,510300,沪深300ETF华泰柏瑞,439.204877,4.6957
20260415,510310,沪深300ETF易方达,313.80944,4.5441
20260415,510500,中证500ETF南方,98.577686,8.1162
20260416,510050,上证50ETF华夏,226.725668,3.0145
20260416,510300,沪深300ETF华泰柏瑞,436.846877,4.7472
20260416,510310,沪深300ETF易方达,313.96244,4.5941
20260416,510500,中证500ETF南方,98.977686,8.2543
20260417,510050,上证50ETF华夏,228.831668,2.9848
20260417,510300,沪深300ETF华泰柏瑞,432.589877,4.7393
20260417,510310,沪深300ETF易方达,313.34144,4.5866
20260417,510500,中证500ETF南方,97.629686,8.2884
20260420,510050,上证50ETF华夏,228.21066800000003,3.0081
20260420,510300,沪深300ETF华泰柏瑞,428.206877,4.7681
20260420,510310,沪深300ETF易方达,312.93644,4.6144
20260420,510500,中证500ETF南方,93.929686,8.3645
20260421,510050,上证50ETF华夏,224.88966800000003,3.0067
20260421,510300,沪深300ETF华泰柏瑞,424.417877,4.7789
20260421,510310,沪深300ETF易方达,311.57744,4.6249
20260421,510500,中证500ETF南方,91.501686,8.3447
20260422,510050,上证50ETF华夏,221.217668,3.0051
20260422,510300,沪深300ETF华泰柏瑞,418.162877,4.8139
20260422,510310,沪深300ETF易方达,310.55144,4.6589
20260422,510500,中证500ETF南方,89.289686,8.4523
20260423,510050,上证50ETF华夏,211.965668,3.0022
20260423,510300,沪深300ETF华泰柏瑞,411.187877,4.8005
20260423,510310,沪深300ETF易方达,308.22944,4.6459
20260423,510500,中证500ETF南方,85.393686,8.3707
20260424,510050,上证50ETF华夏,208.068668,3.0198
20260424,510300,沪深300ETF华泰柏瑞,409.225877,4.7842
20260424,510310,沪深300ETF易方达,308.07644,4.63
20260424,510500,中证500ETF南方,84.353686,8.3241
20260427,510050,上证50ETF华夏,201.552668,3.0136
20260427,510300,沪深300ETF华泰柏瑞,403.627877,4.7854
20260427,510310,沪深300ETF易方达,305.98844,4.6315
20260427,510500,中证500ETF南方,81.957686,8.375
20260428,510050,上证50ETF华夏,192.822668,3.025
20260428,510300,沪深300ETF华泰柏瑞,398.605877,4.7726
20260428,510310,沪深300ETF易方达,304.15244,4.6192
20260428,510500,中证500ETF南方,78.169686,8.2785
20260429,510050,上证50ETF华夏,185.307668,3.0424
20260429,510300,沪深300ETF华泰柏瑞,393.718877,4.8257
20260429,510310,沪深300ETF易方达,301.52444,4.6704
20260429,510500,中证500ETF南方,80.449686,8.4212
20260430,510050,上证50ETF华夏,172.347668,3.0604
20260430,510300,沪深300ETF华泰柏瑞,382.045877,4.8231
20260430,510310,沪深300ETF易方达,296.93444,4.6679
20260430,510500,中证500ETF南方,74.765686,8.4285
20260506,510050,上证50ETF华夏,163.275668,3.1013
20260506,510300,沪深300ETF华泰柏瑞,379.327877,4.8934
20260506,510310,沪深300ETF易方达,291.98444,4.7361
20260506,510500,中证500ETF南方,75.673686,8.6682
20260507,510050,上证50ETF华夏,153.690668,3.1036
20260507,510300,沪深300ETF华泰柏瑞,361.561877,4.9169
20260507,510310,沪深300ETF易方达,287.25944,4.7588
20260507,510500,中证500ETF南方,68.157686,8.7779
20260508,510050,上证50ETF华夏,140.964668,3.0768
